id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName
36315,Boys,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Mr.Men Boys Just Looking Red T-shirt
30270,Men,Accessories,Eyewear,Sunglasses,Black,Summer,2017.0,Casual,Speedo Men Sheet Sunglasses
43072,Unisex,Accessories,Headwear,Caps,Black,Summer,2012.0,Casual,Nike Unisex Black Cap
44458,Women,Footwear,Shoes,Heels,Black,Summer,2012.0,Casual,Senorita Women Black Sandals
32369,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Q&Q Men Black Dial Watch
20240,Women,Apparel,Topwear,Tshirts,Yellow,Fall,2011.0,Casual,Wrangler Women Printed Yellow T-shirt
28776,Women,Apparel,Topwear,Kurtis,Orange,Summer,2012.0,Ethnic,Aurelia Women Printed Orange Kurti
22578,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Casual,Highlander Men Check Grey Shirt
5122,Women,Apparel,Topwear,Tshirts,Peach,Summer,2011.0,Casual,Wrangler Women's Striped Peach T-shirt
12580,Women,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Tantra Women Blue Printed T-shirt
9213,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Puma Men Speeder Black Casual Shoes
40390,Women,Apparel,Topwear,Tops,Grey Melange,Summer,2012.0,Casual,Tokyo Talkies Women Grey Melange Top
25482,Unisex,Footwear,Flip Flops,Flip Flops,Blue,Summer,2012.0,Casual,Nike Unisex Solarsoft Thong Blue Flip Flops
11244,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Flying Machine Women Lowrise Blue Jeans
7119,Unisex,Accessories,Bags,Backpacks,Olive,Summer,2017.0,Casual,Wildcraft Unisex Olive Green Backpack
42628,Women,Accessories,Jewellery,Earrings,Gold,Winter,2016.0,Casual,Estelle Women Earrings
2508,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2010.0,Casual,Numero Uno Men's Casual Brown Shoe
46510,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Timex Men Black Chronograph Watch
44529,Men,Footwear,Sandal,Sandals,Black,Winter,2010.0,Casual,Coolers Men Black Sandals
45417,Women,Footwear,Shoes,Flats,Black,Winter,2012.0,Casual,Rocia Women Black Sandals
20476,Women,Accessories,Wallets,Wallets,Beige,Winter,2015.0,Casual,Baggit Women Aer Jhuti Beige Wallet
2838,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Mr.Men Men's Mr.Happy Blue T-shirt
42886,Women,Accessories,Bags,Handbags,Orange,Summer,2012.0,Casual,French Connection Women Orange Beach Bag
28569,Men,Apparel,Topwear,Tshirts,Purple,Summer,2012.0,Casual,Nike Men Verbiage Purple T-shirt
36097,Men,Accessories,Wallets,Wallets,Brown,Summer,2012.0,Casual,OTLS Men Laurel Venet Brown Wallet
28719,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,W Women Printed White Kurta
27206,Men,Apparel,Bottomwear,Shorts,Blue,Summer,2012.0,Casual,Doodle Kids Boy Light Blue Shorts
42531,Women,Apparel,Topwear,Kurtis,White,Summer,2012.0,Ethnic,Mother Earth Women White Kurti
40047,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,ADIDAS Men Black T-shirt
5116,Women,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,Wrangler Women Folk Side Print Grey T-shirt
21329,Men,Accessories,Eyewear,Sunglasses,Silver,Winter,2016.0,Casual,Louis Philippe Men Casual Silver Sunglasses
32216,Women,Apparel,Topwear,Kurtas,Navy Blue,Summer,2012.0,Ethnic,Fabindia Women Printed Navy Blue Kurta
30830,Women,Apparel,Bottomwear,Churidar,White,Summer,2012.0,Ethnic,Fabindia Women White Churidar
17035,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2013.0,Casual,Gas Men Romance Casual Shoe
54991,Women,Apparel,Topwear,Tops,Peach,Fall,2012.0,Casual,Femella Women Peach Kaftan Top
40570,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012.0,Ethnic,W Women Blue Kurta
5187,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Linkin Park Men's Black T-shirt
38978,Men,Apparel,Topwear,Shirts,Lavender,Fall,2012.0,Formal,Arrow Men Lavender Shirt
55242,Women,Personal Care,Makeup,Foundation and Primer,Skin,Summer,2019.0,Casual,Lakme Perfecting Natural Marble Liquid Foundation
11284,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Wrangler Men Blue Texas Jeans
19884,Women,Accessories,Headwear,Caps,White,Fall,2011.0,Casual,ADIDAS Originals Women Brillo White Cap
57989,Women,Apparel,Dress,Dresses,Blue,Fall,2012.0,Casual,Latin Quarters Women Blue Dress
40618,Women,Apparel,Topwear,Kurtas,Purple,Summer,2012.0,Ethnic,Span Women Purple Kurta
18779,Men,Accessories,Ties,Ties,Purple,Summer,2011.0,Formal,Peter England Men Elite Purple Tie
34768,Women,Accessories,Bags,Handbags,Pink,Summer,2015.0,Casual,Be For Bag Women Zoli White & Pink Bag
19254,Women,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,Guess Women Mini Rock Candy Silver Watch
55388,Women,Personal Care,Nails,Nail Polish,Brown,Spring,2017.0,Casual,Revlon Totally Toffee Nail Enamel 310
48633,Women,Accessories,Jewellery,Earrings,Silver,Summer,2013.0,Casual,Lucera Women Silver Earrings
34255,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Summer,2012.0,Casual,Proline Men Navy Blue Track Pants
12282,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Formal,Genesis Men Green & Purple Striped Shirt
22342,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,John Players Men Printed Grey T-Shirt
13422,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,United Colors of Benetton Men Solid White Polo T-shirts
59592,Women,Apparel,Saree,Sarees,Red,Fall,2012.0,Ethnic,FNF Red & White Evening Wear Sari
21146,Women,Apparel,Topwear,Tops,Grey,Fall,2011.0,Casual,s.Oliver Women Printed Grey Top
49964,Men,Apparel,Topwear,Tshirts,Grey Melange,Summer,2016.0,Casual,Hanes Men Grey Melange Pack of 3 T-shirts
7677,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Sports,Puma Men's Polo Neck Red T-shirt
55983,Women,Personal Care,Lips,Lipstick,Burgundy,Spring,2017.0,Casual,Colorbar Velvet Matte Forever Mauve Lipstick 50MA
31935,Women,Apparel,Topwear,Tunics,Green,Summer,2012.0,Ethnic,Mumbai Slang Women Printed Green Tunic
52066,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Myntra Men Blue T-shirt
49124,Women,Personal Care,Lips,Lipstick,Pink,Spring,2017.0,Casual,Deborah Pink Light Creator Shine Volume 9 Lipstick
3487,Women,Footwear,Shoes,Flats,Black,Fall,2010.0,Casual,ADIDAS Women Spry Black Red Sandal
58003,Women,Apparel,Dress,Dresses,Blue,Fall,2012.0,Casual,Latin Quarters Women Blue Dress
17489,Women,Footwear,Shoes,Flats,Off White,Fall,2011.0,Casual,Rockport Women Beige Flats
15794,Men,Apparel,Innerwear,Briefs,Grey,Summer,2016.0,Casual,Facit Men Grey String Bikini Briefs
13728,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Formal,Belmonte Men Stripes Grey Shirts
44156,Men,Personal Care,Fragrance,Fragrance Gift Set,Green,Spring,2017.0,Casual,Nike Fragrances Men Fragrance Gift Set
42718,Women,Footwear,Shoes,Flats,Brown,Winter,2012.0,Casual,Rocia Women Brown Sandals
29949,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Police Women White Dial Watch PL13090JSG-28C
24306,Men,Apparel,Bottomwear,Tracksuits,Grey,Fall,2012.0,Casual,ADIDAS Men Grey & Red Tracksuit
16457,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Locomotive Men Check Red Shirt
48833,Women,Accessories,Jewellery,Pendant,Silver,Summer,2012.0,Casual,Lucera Women Silver Pendant
22268,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Inc. 5 Women Casual Black Wedges
33057,Men,Apparel,Topwear,Shirts,Black,Summer,2012.0,Casual,U.S. Polo Assn. Denim Co. Men Black Shirt
15619,Men,Apparel,Topwear,Sweatshirts,Grey,Fall,2011.0,Casual,Nike Men AS Squad FT FZ Hoody Grey Sweatshirts
55468,Women,Personal Care,Lips,Lipstick,Maroon,Spring,2017.0,Casual,Revlon Super Lusterous Coffee Break Lipstick 303
20313,Men,Apparel,Topwear,Shirts,White,Summer,2011.0,Casual,Locomotive Men Check White Shirt
4956,Men,Apparel,Topwear,Shirts,Red,Summer,2011.0,Casual,Gini and Jony Boy's Kaiser Red Blue Infant Kidswear
31708,Women,Accessories,Jewellery,Earrings,Silver,Winter,2016.0,Ethnic,Fabindia Women Anusuya Silver Earrings
19036,Women,Footwear,Shoes,Heels,Tan,Winter,2015.0,Casual,Catwalk Women Tan Heels
26065,Men,Apparel,Topwear,Shirts,Black,Summer,2012.0,Formal,John Miller Men Check Black Shirt
5892,Women,Apparel,Topwear,Tops,White,Summer,2011.0,Casual,Puma Women Tank White Tops
43705,Women,Accessories,Jewellery,Jewellery Set,White,Summer,2012.0,Ethnic,Royal Diadem White Jewellery Set
42178,Men,Footwear,Shoes,Sports Shoes,Red,Summer,2012.0,Sports,Lotto Men Red Sports Shoes
40603,Women,Apparel,Topwear,Kurtas,Maroon,Summer,2012.0,Ethnic,Span Women Maroon Kurta
20505,Women,Accessories,Bags,Handbags,Beige,Winter,2015.0,Casual,Baggit Women Beige Banjara Taj Handbag
57246,Women,Accessories,Bags,Handbags,Red,Summer,2012.0,Casual,Murcia Women Red Handbag
42204,Women,Apparel,Topwear,Tops,Magenta,Summer,2012.0,Casual,Sepia Women Pink Top
3658,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2011.0,Casual,Fila Men's Tribute Black Shoe
22662,Unisex,Accessories,Bags,Backpacks,Blue,Winter,2015.0,Casual,Wildcraft Unisex Blue Printed Backpack
23331,Women,Apparel,Topwear,Kurtas,Brown,Fall,2011.0,Ethnic,W Women Brown Printed Kurta
53367,Unisex,Accessories,Bags,Backpacks,Pink,Summer,2012.0,Casual,Puma Unisex Pink Backpack
22774,Women,Apparel,Topwear,Kurtis,Off White,Fall,2011.0,Ethnic,BIBA OUTLET Women Printed Off White Kurti
38454,Women,Accessories,Bags,Handbags,Grey,Summer,2012.0,Casual,Baggit Women Grey Stanley Jhumroo Bag
7258,Men,Footwear,Sandal,Sandals,Black,Fall,2011.0,Casual,Rockport Men Rocky Brookl Nubuck Black Floater
59898,Women,Apparel,Topwear,Tops,Black,Fall,2012.0,Casual,Femella Women Black Top
30641,Unisex,Accessories,Headwear,Caps,Red,Summer,2012.0,Sports,Nike Unisex Red Cap
28385,Men,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Idee Men Brown Sunglasses
48186,Women,Accessories,Bags,Handbags,Beige,Winter,2016.0,Casual,Fossil Women Beige Handbag
33884,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Citizen Men Black Dial Eco-Drive Watch
42123,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Sports,ADIDAS Men Navy Blue T-shirt
21260,Unisex,Accessories,Bags,Backpacks,Brown,Fall,2011.0,Casual,Skybags Unisex Brown Backpack
16452,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Locomotive Men Check Red Shirt
42247,Women,Apparel,Topwear,Tops,Green,Summer,2012.0,Casual,Sepia Women Green Top
34652,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Sports,Fila Men Salva Black Shoes
58555,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2012.0,Formal,Enroute Men Black Formal Shoes
50562,Men,Apparel,Innerwear,Briefs,Brown,Summer,2016.0,Casual,Chromozome Men Pack of Two  Briefs
46596,Women,Footwear,Shoes,Heels,Brown,Winter,2012.0,Casual,Catwalk Women Olive Sandals
4852,Unisex,Footwear,Shoes,Casual Shoes,Purple,Summer,2012.0,Casual,Newfeel Unisex Purple White Shoes
2862,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011.0,Casual,Inkfruit Men's Stumped Navy Blue T-shirt
43422,Men,Apparel,Bottomwear,Jeans,Blue,Winter,2013.0,Casual,SPYKAR Men Blue Slim Fit Jeans
19438,Men,Apparel,Bottomwear,Shorts,Blue,Summer,2012.0,Casual,Quiksilver Men Printed Blue Shorts
27141,Women,Apparel,Innerwear,Bra,Beige,Summer,2012.0,Casual,Miss-T Beige Bra
32191,Men,Footwear,Shoes,Sports Shoes,Blue,Summer,2012.0,Sports,ADIDAS Men Phantom Blue Sports Shoes
52987,Women,Apparel,Saree,Sarees,Green,Winter,2012.0,Ethnic,FNF Women Green & Cream Fashion Saree
21805,Men,Accessories,Wallets,Wallets,Black,Winter,2016.0,Casual,Fossil Men Walter Traveller Black Wallet
43124,Women,Personal Care,Fragrance,Perfume and Body Mist,Pink,Spring,2017.0,Casual,GUESS Women Eau De Parfum 75ml
3719,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Lee Men's White Brooklyn T-shirt
39344,Men,Apparel,Topwear,Tshirts,Green,Fall,2012.0,Casual,Mr. Men Green T-shirt
17190,Men,Apparel,Topwear,Shirts,Navy Blue,Winter,2016.0,Casual,U.S. Polo Assn. Men Checks Navy Blue Shirt
31931,Women,Accessories,Bags,Clutches,Green,Summer,2012.0,Casual,Fabindia Women Green Crochet Purse
27614,Men,Apparel,Bottomwear,Trousers,Beige,Summer,2012.0,Casual,Scullers Men Beige Trousers
51718,Unisex,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Allen Solly Unisex Sunglasses
51660,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Fossil Men Black Dial Watch AM4384
33394,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,Baggit Women Jhoola Parinacrush Brown Handbag
52182,Women,Accessories,Jewellery,Earrings,Silver,Fall,2012.0,Casual,Lencia Sterling Silver Earrings
29876,Men,Accessories,Eyewear,Sunglasses,Metallic,Winter,2016.0,Casual,Mayhem Men Rectangular Sunglasses 1021-205d
34721,Girls,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Casual,Allen Solly Kids Girls Twill Black Trousers
51630,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Fossil Women White Dial Chronograph Watch ES2944
9769,Men,Apparel,Bottomwear,Tracksuits,Navy Blue,Fall,2011.0,Casual,ADIDAS Men Navy Blue Tracksuit
58647,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,ALayna Women Purple Kurta
2477,Men,Footwear,Shoes,Sports Shoes,Blue,Fall,2010.0,Sports,Nike Men's LunarFly Blue Shoe
26585,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,Puma Men Esito Vulc Cetto Black Sports Shoes
17262,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,U.S. Polo Assn. Men Stripes Dk.Grey Polo Tshirt
34577,Women,Apparel,Topwear,Tops,Cream,Summer,2012.0,Casual,Tonga Women Cream-Coloured Top
38536,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,Puma Men White Evo Leather Shoes
17222,Men,Accessories,Eyewear,Sunglasses,Blue,Winter,2016.0,Casual,United Colors of Benetton Men Funky Eyewear Blue Sunglasses
12546,Women,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Tantra Women Blue Printed T-shirt
46868,Men,Accessories,Socks,Socks,Black,Summer,2012.0,Casual,Lino Perros Men Pack of 2 Socks
15776,Men,Apparel,Innerwear,Briefs,Blue,Summer,2016.0,Casual,Facit Men Trophy BF Blue Briefs
24082,Women,Footwear,Shoes,Casual Shoes,Yellow,Winter,2015.0,Casual,Catwalk Women Yellow Casual Shoes
43232,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Reebok Men White Acer Sports Shoes
9712,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Scullers Men Scul White Shirts
27734,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Murcia Women Brown Handbag
12778,Women,Apparel,Topwear,Kurtas,Black,Fall,2011.0,Ethnic,Mother Earth Women Collt Organic Cotton Black Kurtas
35591,Men,Footwear,Sandal,Sandals,Olive,Fall,2012.0,Casual,Gliders Men Olive Green Floaters
44627,Men,Apparel,Bottomwear,Shorts,Grey,Fall,2012.0,Casual,Nike Men Grey 3/4 Length Pants
51621,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,FOSSIL Women White Dial Watch ES3069
12378,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Formal,Reid & Taylor Men Check Purple Shirts
32950,Unisex,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,ADIDAS Neo Unisex Court Sequence Black Shoes
16445,Men,Apparel,Topwear,Sweatshirts,Grey,Fall,2011.0,Casual,Levis Men Solid Grey Sweatshirts
48023,Women,Accessories,Watches,Watches,Orange,Winter,2016.0,Casual,Helix Women Orange Dial Watch
48578,Men,Accessories,Jewellery,Bracelet,Steel,Summer,2012.0,Casual,Revv Men Steel Bracelet
58385,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,Locomotive Men Dark Grey T-shirt
28442,Women,Accessories,Bags,Handbags,Blue,Summer,2012.0,Casual,Kiara Women Blue Handbag
50558,Men,Apparel,Innerwear,Innerwear Vests,Grey,Summer,2016.0,Casual,Chromozome Men Grey Melange  Innerwear T-shirt
36088,Unisex,Accessories,Headwear,Caps,Navy Blue,Summer,2012.0,Casual,OTLS Unisex Navy Cap
24167,Women,Apparel,Topwear,Kurtis,Red,Fall,2011.0,Ethnic,Aurelia Women Red Striped Kurti
11463,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,United Colors of Benetton Men  Winter White T-shirt
44636,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Nike Men White Printed T-shirt
55826,Women,Apparel,Loungewear and Nightwear,Nightdress,White,Summer,2017.0,Casual,SDL by Sweet Dreams Women White Nightdress
42657,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,Alma Women White & Red Kurta
33564,Women,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Wrangler Women Butterfly White T-shirt
57498,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Formal,Lee Cooper Men Black Shoes
20032,Men,Apparel,Topwear,Shirts,White,Summer,2011.0,Casual,United Colors of Benetton Men Striped White Shirt
46443,Men,Accessories,Watches,Watches,Blue,Winter,2016.0,Casual,Timex Men Blue Dial Watch
24679,Women,Accessories,Belts,Belts,Beige,Winter,2016.0,Casual,Fastrack Women Leatherette Beige Belt
16170,Men,Footwear,Shoes,Formal Shoes,Tan,Fall,2011.0,Formal,Enroute Men Leather Tan Formal Shoes
52800,Men,Accessories,Wallets,Wallets,Black,Summer,2012.0,Casual,JAG Men Black Leather Wallet
15215,Men,Accessories,Bags,Backpacks,Black,Summer,2011.0,Casual,United Colors of Benetton Black  Backpack
27171,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Formal,Mark Taylor Men Striped White Shirt
32311,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Q&Q Men Black Dial Watch
4560,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Nike Men's Dunk Low White Shoe
42201,Women,Apparel,Topwear,Tunics,Orange,Summer,2012.0,Casual,Sepia Women Orange Tunic
52133,Women,Apparel,Bottomwear,Leggings,Navy Blue,Fall,2012.0,Casual,Femella Women Navy Blue Leggings
25019,Women,Footwear,Shoes,Casual Shoes,Tan,Fall,2011.0,Casual,United Colors of Benetton Women Tan Casual Shoes
58039,Women,Accessories,Jewellery,Earrings,Silver,Fall,2012.0,Casual,Rreverie Silver Earrings
56181,Women,Personal Care,Makeup,Compact,Skin,Spring,2017.0,Casual,Colorbar Triple Act Bisque Compact 006
30469,Women,Apparel,Innerwear,Bra,White,Summer,2014.0,Casual,Lovable Women All Day Long White Bra
23670,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Spykar Men Green Printed T-shirts
9548,Men,Apparel,Topwear,Tshirts,Grey,Summer,2013.0,Casual,Nike Men Grey Polo Tshirts
7191,Women,Apparel,Bottomwear,Jeans,Grey,Fall,2011.0,Casual,Jealous 21 Women Jealous Grey Jegging
53583,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Q&Q Men Black Dial Analogue Watch Q708J205Y
8639,Women,Accessories,Eyewear,Sunglasses,Grey,Winter,2016.0,Casual,Fastrack Women Hip Hop Sunglasses P173BK1F
21949,Women,Accessories,Bags,Handbags,Purple,Winter,2015.0,Casual,Murcia Women Casual Purple Handbag
21989,Women,Accessories,Bags,Handbags,Pink,Winter,2015.0,Casual,Murcia Women Leatherette Pink Handbag
55292,Women,Personal Care,Lips,Lip Gloss,Pink,Spring,2017.0,Casual,Lakme Absolute Cherryshine Plump & Shine Pink Lip Gloss
50022,Women,Apparel,Bottomwear,Leggings,Grey Melange,Winter,2015.0,Casual,Hanes Women Pink Comfortsoft Waistband Cotton - Stretch Lace Capri Leggings
39595,Women,Footwear,Shoes,Casual Shoes,Blue,Winter,2015.0,Casual,Catwalk Women Blue Shoes
52376,Women,Apparel,Loungewear and Nightwear,Nightdress,Peach,Winter,2015.0,Casual,Red Rose Women Peach Nightdress
52347,Women,Apparel,Loungewear and Nightwear,Nightdress,Pink,Winter,2015.0,Casual,Red Rose Pink Nightdress
24541,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011.0,Ethnic,Mother Earth Women Blue Printed Kurta
11958,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2012.0,Casual,Ganuchi Men Casual Black Casual Shoes
24398,Women,Apparel,Topwear,Kurtas,Red,Summer,2012.0,Ethnic,Vishudh Women Red Printed Kurta
21708,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Fossil Men Black Dial Chronograph Watch JR1266
37481,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Esprit Women White Dial Watch
36446,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,Spinn Men Orbit Black Sports Shoes
4241,Men,Apparel,Topwear,Tshirts,Maroon,Summer,2011.0,Casual,Probase Men's Musical Figures Maroon T-shirt
29184,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,United Colors of Benetton Men Blue Shirt
47136,Women,Accessories,Bags,Handbags,Blue,Summer,2015.0,Casual,Be For Bag Women Blue Tote Bag
31455,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Sports,Nike Men Challenger Black Jersey
4972,Men,Apparel,Topwear,Shirts,Green,Summer,2011.0,Casual,Gini and Jony Boy's Kangaroo Green White Kidswear
12670,Men,Apparel,Bottomwear,Shorts,White,Fall,2011.0,Casual,Probase Men Check White Shorts
30924,Women,Apparel,Bottomwear,Skirts,Beige,Summer,2012.0,Ethnic,Fabindia Women Printed Beige Ghera Skirt
26819,Men,Apparel,Bottomwear,Trousers,Navy Blue,Summer,2012.0,Formal,Arrow Men Striped Navy Blue Trousers
2181,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Probase Men Aqua T-shirt
56068,Women,Personal Care,Lips,Lipstick,Brown,Spring,2017.0,Casual,Colorbar Diva For Keeps Lipstick 001
34134,Men,Accessories,Wallets,Wallets,Black,Fall,2012.0,Smart Casual,Turtle Men Black Wallet
16043,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Highlander Men Check Blue Shirt
57781,Women,Personal Care,Makeup,Kajal and Eyeliner,Black,Spring,2017.0,,Lotus Herbals Opulence Botanical Eye Liner
3675,Men,Footwear,Shoes,Casual Shoes,White,Summer,2011.0,Casual,Fila Men's Chaser HI White Shoe
43005,Men,Footwear,Sandal,Sandals,Olive,Fall,2012.0,Casual,Nike Men Olive Sandals
28961,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012.0,Ethnic,BIBA Women Printed Blue Kurta
2484,Women,Apparel,Topwear,Tshirts,White,Fall,2010.0,Sports,Puma Women Spagetti White Top
18743,Women,Apparel,Topwear,Tops,Orange,Fall,2011.0,Casual,Arrow Woman Cameron Orange Top
29837,Men,Apparel,Topwear,Shirts,Yellow,Summer,2012.0,Casual,Basics Men Yellow Checked Shirt
